25-May-2016 09:45:50, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -7.174269e-01, 	 -7.174269e-01, 	 y, 	 1.304214e+03, 	 7.800000e+00 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -9.063272e-02, 	 -7.069352e-01, 	 9.356782e+02, 	 1.199587e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 Geometric Mean Matlab Method, 	 1.115419e+01, 	 -4.647580e+00, 	 3.726780e-01, 	 -2.683282e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 Geometric Mean Matlab Method, 	 3.346258e+01, 	 -3.346258e+01, 	 2.683282e+00, 	 -2.683282e+00, 	 y, 	 7.201484e+00, 	 7.200000e+00 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 1.587401e+00, 	 -5.714644e+00, 	 3.726780e-01, 	 -2.683282e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 1.142929e+01, 	 -5.714644e+00, 	 2.683282e+00, 	 -2.683282e+00, 	 y, 	 3.012097e+00, 	 7.200000e+00 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 3.726780e-01, 	 -2.683282e+00, 	 2.683282e+00, 	 -3.726780e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:50, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 2.683282e+00, 	 -2.683282e+00, 	 2.683282e+00, 	 -2.683282e+00, 	 y, 	 1.000000e+00, 	 7.200000e+00 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624063e+00, 	 7.800000e+00 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -2.174438e+01, 	 -1.696061e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -1.696061e+02, 	 -1.696061e+02, 	 y, 	 5.516811e+00, 	 7.800000e+00 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624063e+00, 	 7.800000e+00 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -9.197781e-02, 	 -7.174269e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -7.174269e-01, 	 -7.174269e-01, 	 y, 	 1.304230e+03, 	 7.800000e+00 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -9.063158e-02, 	 -7.069263e-01, 	 9.356900e+02, 	 1.199603e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:51, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -7.069263e-01, 	 -7.069263e-01, 	 9.356900e+02, 	 9.356900e+02, 	 y, 	 7.555134e-04, 	 7.800000e+00 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 1.737843e+04, 	 -4.643802e+04, 	 3.475685e+04, 	 -3.353857e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 6.961603e+05, 	 -8.072399e+05, 	 7.819901e+05, 	 -7.254119e+05, 	 y, 	 1.032289e+00, 	 4.451209e+00 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 2.137533e+05, 	 -3.847560e+05, 	 2.137533e+05, 	 -8.906388e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 1.539024e+06, 	 -2.308536e+06, 	 6.412599e+05, 	 -6.412599e+05, 	 y, 	 2.565408e+00, 	 7.200000e+00 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 None, 	 2.284852e+05, 	 -5.483645e+05, 	 2.284852e+05, 	 -6.346811e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:52, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.645093e+06, 	 -1.645093e+06, 	 2.284852e+05, 	 -4.569704e+05, 	 y, 	 3.363253e+00, 	 7.200000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 2.134593e+05, 	 -7.684536e+05, 	 2.134593e+05, 	 -2.964713e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.536907e+06, 	 -7.684536e+05, 	 2.134593e+05, 	 -2.134593e+05, 	 y, 	 5.095051e+00, 	 7.200000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 1.737843e+04, 	 -4.643802e+04, 	 3.475685e+04, 	 -3.353857e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 6.961603e+05, 	 -8.072399e+05, 	 7.819901e+05, 	 -7.254119e+05, 	 y, 	 1.032289e+00, 	 4.451209e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 1.257712e+01, 	 2.650315e-02, 	 6.190864e+00, 	 1.017565e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 2.137533e+05, 	 -3.847560e+05, 	 1.542211e-01, 	 -6.984650e-03, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 3.773137e+01, 	 1.257712e+01, 	 1.238173e+01, 	 6.190864e+00, 	 y, 	 2.839219e+00, 	 7.800000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 1.191200e+06, 	 -1.382979e+06, 	 8.594403e-01, 	 -1.208817e+00, 	 y, 	 1.144076e+06, 	 5.572781e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -1.017565e-01, 	 -6.190864e+00, 	 -3.580574e-01, 	 -2.792848e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 None, 	 2.153323e-01, 	 -8.972181e-02, 	 2.481668e+05, 	 -1.786801e+06, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -6.190864e+00, 	 -1.238173e+01, 	 -2.792848e+00, 	 -2.792848e+00, 	 y, 	 3.135100e+00, 	 7.800000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 None, 	 6.459970e-01, 	 -6.459970e-01, 	 1.786801e+06, 	 -1.786801e+06, 	 y, 	 2.088937e-07, 	 7.200000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 1.257712e+01, 	 2.650315e-02, 	 6.190864e+00, 	 1.017565e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.388889e-01, 	 -5.000000e-01, 	 5.981454e-02, 	 -4.306647e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.000000e+00, 	 -5.000000e-01, 	 4.306647e-01, 	 -4.306647e-01, 	 y, 	 1.641926e+00, 	 7.200000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 3.773137e+01, 	 1.257712e+01, 	 1.238173e+01, 	 6.190864e+00, 	 y, 	 2.839219e+00, 	 7.800000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -1.017565e-01, 	 -6.190864e+00, 	 -3.580574e-01, 	 -2.792848e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 None, 	 9.820749e-02, 	 -7.070939e-01, 	 7.071197e-01, 	 -9.821106e-02, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -6.190864e+00, 	 -1.238173e+01, 	 -2.792848e+00, 	 -2.792848e+00, 	 y, 	 3.135100e+00, 	 7.800000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 None, 	 7.070939e-01, 	 -7.070939e-01, 	 7.071197e-01, 	 -7.071197e-01, 	 y, 	 9.999636e-01, 	 7.200000e+00 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 -3.580574e-01, 	 -2.792848e+00, 	 2.792848e+00, 	 3.580574e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:53, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 -2.792848e+00, 	 -2.792848e+00, 	 2.792848e+00, 	 2.792848e+00, 	 y, 	 1.000000e+00, 	 7.800000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 1.737843e+04, 	 -4.643802e+04, 	 3.475685e+04, 	 -3.353857e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 6.961603e+05, 	 -8.072399e+05, 	 7.819901e+05, 	 -7.254119e+05, 	 y, 	 1.032289e+00, 	 4.451209e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 1.257712e+01, 	 2.650315e-02, 	 6.190864e+00, 	 1.017565e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 3.773137e+01, 	 1.257712e+01, 	 1.238173e+01, 	 6.190864e+00, 	 y, 	 2.839219e+00, 	 7.800000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 2.137533e+05, 	 -3.847560e+05, 	 2.137533e+05, 	 -8.906388e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -1.017565e-01, 	 -6.190864e+00, 	 -3.580574e-01, 	 -2.792848e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 1.539024e+06, 	 -2.308536e+06, 	 6.412599e+05, 	 -6.412599e+05, 	 y, 	 2.565408e+00, 	 7.200000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -6.190864e+00, 	 -1.238173e+01, 	 -2.792848e+00, 	 -2.792848e+00, 	 y, 	 3.135099e+00, 	 7.800000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 None, 	 2.284852e+05, 	 -5.483645e+05, 	 2.284852e+05, 	 -6.346811e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 1.257712e+01, 	 2.650315e-02, 	 6.190864e+00, 	 1.017565e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.645093e+06, 	 -1.645093e+06, 	 2.284852e+05, 	 -4.569704e+05, 	 y, 	 3.363253e+00, 	 7.200000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 3.773137e+01, 	 1.257712e+01, 	 1.238173e+01, 	 6.190864e+00, 	 y, 	 2.839219e+00, 	 7.800000e+00 
25-May-2016 09:45:54, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 2.134593e+05, 	 -7.684536e+05, 	 2.134593e+05, 	 -2.964713e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.536907e+06, 	 -7.684536e+05, 	 2.134593e+05, 	 -2.134593e+05, 	 y, 	 5.095051e+00, 	 7.200000e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -1.017565e-01, 	 -6.190864e+00, 	 -3.580574e-01, 	 -2.792848e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 -6.190864e+00, 	 -1.238173e+01, 	 -2.792848e+00, 	 -2.792848e+00, 	 y, 	 3.135100e+00, 	 7.800000e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 1.737843e+04, 	 -4.643802e+04, 	 3.475685e+04, 	 -3.353857e+04, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 None, 	 6.961603e+05, 	 -8.072399e+05, 	 7.819901e+05, 	 -7.254119e+05, 	 y, 	 1.032289e+00, 	 4.451209e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 -3.580574e-01, 	 -2.792848e+00, 	 2.792848e+00, 	 3.580574e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 Geometric Mean Matlab Method, 	 -2.792848e+00, 	 -2.792848e+00, 	 2.792848e+00, 	 2.792848e+00, 	 y, 	 1.000000e+00, 	 7.800000e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 2.137533e+05, 	 -3.847560e+05, 	 1.542211e-01, 	 -6.984650e-03, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 None, 	 1.191200e+06, 	 -1.382979e+06, 	 8.594403e-01, 	 -1.208817e+00, 	 y, 	 1.144076e+06, 	 5.572781e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 None, 	 2.153323e-01, 	 -8.972181e-02, 	 2.481668e+05, 	 -1.786801e+06, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 None, 	 6.459970e-01, 	 -6.459970e-01, 	 1.786801e+06, 	 -1.786801e+06, 	 y, 	 2.088937e-07, 	 7.200000e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.388889e-01, 	 -5.000000e-01, 	 5.981454e-02, 	 -4.306647e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 None, 	 1.000000e+00, 	 -5.000000e-01, 	 4.306647e-01, 	 -4.306647e-01, 	 y, 	 1.641928e+00, 	 7.200000e+00 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 None, 	 9.820736e-02, 	 -7.070930e-01, 	 7.071206e-01, 	 -9.821119e-02, 	 y, 	 1, 	 1 
25-May-2016 09:45:55, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1, 	 1, 	 None, 	 7.070930e-01, 	 -7.070930e-01, 	 7.071206e-01, 	 -7.071206e-01, 	 y, 	 9.999610e-01, 	 7.200000e+00 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624062e+00, 	 7.800000e+00 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -2.174437e+01, 	 -1.696061e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -1.696061e+02, 	 -1.696061e+02, 	 y, 	 5.516681e+00, 	 7.800000e+00 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624062e+00, 	 7.800000e+00 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -9.197781e-02, 	 -7.174269e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -7.174269e-01, 	 -7.174269e-01, 	 y, 	 1.304222e+03, 	 7.800000e+00 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -9.063219e-02, 	 -7.069310e-01, 	 9.356837e+02, 	 1.199595e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:57, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -7.069310e-01, 	 -7.069310e-01, 	 9.356837e+02, 	 9.356837e+02, 	 y, 	 7.555235e-04, 	 7.800000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 Geometric Mean Matlab Method, 	 1.660557e+01, 	 -4.437283e+01, 	 1.689148e+01, 	 -1.629941e+01, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 Geometric Mean Matlab Method, 	 6.652007e+02, 	 -7.713404e+02, 	 3.800393e+02, 	 -3.525428e+02, 	 y, 	 2.029633e+00, 	 4.451209e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 Geometric Mean Matlab Method, 	 1.155948e+01, 	 -2.080706e+01, 	 1.115419e+01, 	 -4.647580e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 Geometric Mean Matlab Method, 	 8.322825e+01, 	 -1.248424e+02, 	 3.346258e+01, 	 -3.346258e+01, 	 y, 	 2.659469e+00, 	 7.200000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 4.647580e+00, 	 -1.115419e+01, 	 5.714644e+00, 	 -1.587401e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 2, 	 Geometric Mean Matlab Method, 	 3.346258e+01, 	 -3.346258e+01, 	 5.714644e+00, 	 -1.142929e+01, 	 y, 	 2.728302e+00, 	 7.200000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624062e+00, 	 7.800000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 1.587401e+00, 	 -5.714644e+00, 	 2.683282e+00, 	 -3.726780e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 1.142929e+01, 	 -5.714644e+00, 	 2.683282e+00, 	 -2.683282e+00, 	 y, 	 3.012098e+00, 	 7.200000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -2.174437e+01, 	 -1.696061e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -1.696061e+02, 	 -1.696061e+02, 	 y, 	 5.516745e+00, 	 7.800000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 Geometric Mean Matlab Method, 	 1.660557e+01, 	 -4.437283e+01, 	 1.689148e+01, 	 -1.629941e+01, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7, 	 6, 	 Geometric Mean Matlab Method, 	 6.652007e+02, 	 -7.713404e+02, 	 3.800393e+02, 	 -3.525428e+02, 	 y, 	 2.029633e+00, 	 4.451209e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 4.745520e+02, 	 1.000000e+00, 	 1.825200e+02, 	 3.000000e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 3, 	 2, 	 None, 	 1.423656e+03, 	 4.745520e+02, 	 3.650400e+02, 	 1.825200e+02, 	 y, 	 3.624062e+00, 	 7.800000e+00 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 Geometric Mean Matlab Method, 	 1.155948e+01, 	 -2.080706e+01, 	 3.578224e+00, 	 -1.620572e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -1.087219e+01, 	 -6.614639e+02, 	 -9.197781e-02, 	 -7.174269e-01, 	 y, 	 1, 	 1 
25-May-2016 09:45:58, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 4, 	 3, 	 Geometric Mean Matlab Method, 	 6.441845e+01, 	 -7.478956e+01, 	 1.994066e+01, 	 -2.804687e+01, 	 y, 	 2.666592e+00, 	 5.572781e+00 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 2, 	 1, 	 None, 	 -6.614639e+02, 	 -1.322928e+03, 	 -7.174269e-01, 	 -7.174269e-01, 	 y, 	 1.304214e+03, 	 7.800000e+00 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 Geometric Mean Matlab Method, 	 1.115419e+01, 	 -4.647580e+00, 	 3.726780e-01, 	 -2.683282e+00, 	 y, 	 1, 	 1 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -9.063269e-02, 	 -7.069350e-01, 	 9.356785e+02, 	 1.199588e+02, 	 y, 	 1, 	 1 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3, 	 1, 	 Geometric Mean Matlab Method, 	 3.346258e+01, 	 -3.346258e+01, 	 2.683282e+00, 	 -2.683282e+00, 	 y, 	 7.201484e+00, 	 7.200000e+00 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=3 low=-10 high=10, 	 1, 	 1, 	 None, 	 -7.069350e-01, 	 -7.069350e-01, 	 9.356785e+02, 	 9.356785e+02, 	 y, 	 7.555319e-04, 	 7.800000e+00 
25-May-2016 09:45:59, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 2, 	 1, 	 Geometric Mean Matlab Method, 	 1.587401e+00, 	 -5.714644e+00, 	 3.726780e-01, 	 -2.683282e+00, 	 y, 	 1, 	 1 
